Opportunity_ID,Year_Quarter,Snapshot_Date,Opportunity_Stage,Opportunity_Type,Opportunity_Annual_Amount,Opportunity_Created_Date,Opportunity_Close_Date,Opportunity_Product,Account_Electronic_Medical_Record_System,Account_Hospital_Type,Account_Fiscal_Year_End,Account_State,Account_Zip_Code,Account_Number_of_Hospitals ,Account_Number_of_Beds,Account_Number_of_Affiliated_Physicians,Account_Number_of_Employee,Account_Cash_on_Hand,Account_Total_Patient_Revenue,Account_Net_Patient_Revenue,Month,Year,Quarter,Opportunity_Annual_Amount_Prev_Quarter,Opportunity_Annual_Amount_Diff
0061K00000dWFGs,2022Q1,2022-03-01,Closed Lost,New Business,319594.7797,5/28/2019,2/22/2022,Privacy Monitoring,Other,,,,,,,,,,,,2,2022,Q1,319594.7797,0.0
0061K00000dWPOi,2020Q3,2020-10-01,Stage 2 - Scoping,New Business,401720.4,5/30/2019,1/16/2021,Privacy Monitoring,Meditech,Health System,,TX,75201.0,33.0,5715.0,4737.0,19502.0,1972866.0,24463805067.0,4542182756.0,9,2020,Q3,,
0061K00000dWPOi,2020Q4,2021-01-01,Stage 3 - Pricing,New Business,399471.3094,5/30/2019,10/19/2021,Privacy Monitoring,Meditech,Health System,,TX,75201.0,33.0,5715.0,4737.0,19502.0,1972866.0,24463805067.0,4542182756.0,12,2020,Q4,401720.4,-2249.090599999996
0061K00000dWPOi,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,395725.6879,5/30/2019,2/28/2022,Privacy Monitoring,Meditech,Health System,,TX,75201.0,33.0,5715.0,4737.0,19502.0,1972866.0,24463805067.0,4542182756.0,3,2021,Q1,399471.3094,-3745.6215000000084
0061K00000dWPOi,2021Q2,2021-07-01,Stage 3 - Pricing,New Business,395725.6879,5/30/2019,2/28/2022,Privacy Monitoring,Meditech,Health System,,TX,75201.0,33.0,5715.0,4737.0,19502.0,1972866.0,24463805067.0,4542182756.0,6,2021,Q2,395725.6879,0.0
0061K00000dWPOi,2021Q3,2021-10-01,Stage 3 - Pricing,New Business,391449.2411,5/30/2019,8/28/2022,Privacy Monitoring,Meditech,Health System,,TX,75201.0,33.0,5715.0,4737.0,19502.0,1972866.0,24463805067.0,4542182756.0,9,2021,Q3,395725.6879,-4276.446800000034
0061K00000dWPOi,2021Q4,2022-01-01,Stage 2 - Scoping,New Business,391449.2411,5/30/2019,8/28/2022,Privacy Monitoring,Meditech,Health System,,TX,75201.0,33.0,5715.0,4737.0,19502.0,1972866.0,24463805067.0,4542182756.0,12,2021,Q4,391449.2411,0.0
0061K00000dWPOi,2022Q1,2022-04-01,Stage 3 - Pricing,New Business,394364.5135,5/30/2019,12/28/2022,Privacy Monitoring,Meditech,Health System,,TX,75201.0,33.0,5715.0,4737.0,19502.0,1972866.0,24463805067.0,4542182756.0,3,2022,Q1,391449.2411,2915.272400000016
0061K00000dWPOi,2022Q2,2022-07-01,Stage 2 - Scoping,New Business,391449.2411,5/30/2019,1/12/2023,Privacy Monitoring,Meditech,Health System,,TX,75201.0,33.0,5715.0,4737.0,19502.0,1972866.0,24463805067.0,4542182756.0,6,2022,Q2,394364.5135,-2915.272400000016
0061K00000dWPOi,2022Q3,2022-10-01,Stage 2 - Scoping,New Business,391449.2411,5/30/2019,1/12/2023,Privacy Monitoring,Meditech,Health System,,TX,75201.0,33.0,5715.0,4737.0,19502.0,1972866.0,24463805067.0,4542182756.0,9,2022,Q3,391449.2411,0.0
0061K00000dWPOi,2022Q4,2022-12-01,Closed Lost,New Business,424753.4387,5/30/2019,11/22/2022,Privacy Monitoring,Meditech,Health System,,TX,75201.0,33.0,5715.0,4737.0,19502.0,1972866.0,24463805067.0,4542182756.0,11,2022,Q4,391449.2411,33304.197600000014
0061K00000dWTXo,2020Q3,2020-10-01,Stage 3 - Pricing,New Business,136721.2981,5/31/2019,2/15/2021,Privacy Monitoring,Epic,Childrens Hospital,6/30/2023,CA,92123.0,,401.0,1095.0,3261.0,60089600.0,3379930950.0,1455940995.0,9,2020,Q3,,
0061K00000dWTXo,2020Q4,2021-01-01,Stage 4 - Verbal / VOC,New Business,151544.7536,5/31/2019,1/21/2021,Privacy Monitoring,Epic,Childrens Hospital,6/30/2023,CA,92123.0,,401.0,1095.0,3261.0,60089600.0,3379930950.0,1455940995.0,12,2020,Q4,136721.2981,14823.455499999982
0061K00000dWTXo,2021Q1,2021-03-01,Closed Won,New Business,119000.2914,5/31/2019,2/5/2021,Privacy Monitoring,Epic,Childrens Hospital,6/30/2023,CA,92123.0,,401.0,1095.0,3261.0,60089600.0,3379930950.0,1455940995.0,2,2021,Q1,151544.7536,-32544.462199999994
0061K00000dWrEW,2020Q3,2020-10-01,Stage 4 - Verbal / VOC,New Business,277466.8126,6/5/2019,12/16/2020,Privacy Monitoring,Epic,Health System,,WA,98683.0,10.0,1225.0,3159.0,9156.0,14632000.0,9114356378.0,3024833937.0,9,2020,Q3,,
0061K00000dWrEW,2020Q4,2021-01-01,Stage 4 - Verbal / VOC,New Business,277466.8126,6/5/2019,3/17/2021,Privacy Monitoring,Epic,Health System,,WA,98683.0,10.0,1225.0,3159.0,9156.0,14632000.0,9114356378.0,3024833937.0,12,2020,Q4,277466.8126,0.0
0061K00000dWrEW,2021Q1,2021-04-01,Stage 5 - Contracting,New Business,364514.5949,6/5/2019,3/31/2021,Privacy Monitoring,Epic,Health System,,WA,98683.0,10.0,1225.0,3159.0,9156.0,14632000.0,9114356378.0,3024833937.0,3,2021,Q1,277466.8126,87047.78230000002
0061K00000dWrEW,2021Q2,2021-06-01,Closed Won,New Business,364514.5949,6/5/2019,5/24/2021,Privacy Monitoring,Epic,Health System,,WA,98683.0,10.0,1225.0,3159.0,9156.0,14632000.0,9114356378.0,3024833937.0,5,2021,Q2,364514.5949,0.0
0061K00000dXXAP,2020Q3,2020-10-01,Stage 3 - Pricing,New Business,103678.8982,6/14/2019,4/14/2021,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,IL,62269.0,17.0,144.0,406.0,900.0,-6338.0,1234317750.0,284780695.0,9,2020,Q3,,
0061K00000dXXAP,2020Q4,2021-01-01,Stage 3 - Pricing,New Business,103678.8982,6/14/2019,7/14/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,IL,62269.0,17.0,144.0,406.0,900.0,-6338.0,1234317750.0,284780695.0,12,2020,Q4,103678.8982,0.0
0061K00000dXXAP,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,103678.8982,6/14/2019,7/14/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,IL,62269.0,17.0,144.0,406.0,900.0,-6338.0,1234317750.0,284780695.0,3,2021,Q1,103678.8982,0.0
0061K00000dXXAP,2021Q2,2021-07-01,Stage 3 - Pricing,New Business,103678.8982,6/14/2019,7/14/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,IL,62269.0,17.0,144.0,406.0,900.0,-6338.0,1234317750.0,284780695.0,6,2021,Q2,103678.8982,0.0
0061K00000dXXAP,2021Q3,2021-10-01,Stage 3 - Pricing,New Business,103678.8982,6/14/2019,7/14/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,IL,62269.0,17.0,144.0,406.0,900.0,-6338.0,1234317750.0,284780695.0,9,2021,Q3,103678.8982,0.0
0061K00000dXXAP,2021Q4,2022-01-01,Stage 3 - Pricing,New Business,103678.8982,6/14/2019,7/14/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,IL,62269.0,17.0,144.0,406.0,900.0,-6338.0,1234317750.0,284780695.0,12,2021,Q4,103678.8982,0.0
0061K00000dXXAP,2022Q1,2022-04-01,Stage 3 - Pricing,New Business,103678.8982,6/14/2019,7/14/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,IL,62269.0,17.0,144.0,406.0,900.0,-6338.0,1234317750.0,284780695.0,3,2022,Q1,103678.8982,0.0
0061K00000dXXAP,2022Q2,2022-07-01,Stage 3 - Pricing,New Business,103678.8982,6/14/2019,11/14/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,IL,62269.0,17.0,144.0,406.0,900.0,-6338.0,1234317750.0,284780695.0,6,2022,Q2,103678.8982,0.0
0061K00000dXXAP,2022Q3,2022-09-01,Closed Lost,New Business,103678.8982,6/14/2019,8/4/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,IL,62269.0,17.0,144.0,406.0,900.0,-6338.0,1234317750.0,284780695.0,8,2022,Q3,103678.8982,0.0
0061K00000dXXbL,2020Q3,2020-10-01,Stage 3 - Pricing,New Business,193456.0418,6/14/2019,6/16/2021,Privacy Monitoring,Epic,Short Term Acute Care Hospital,9/30/2023,CT,6457.0,,186.0,766.0,1948.0,44257000.0,1473544903.0,449721000.0,9,2020,Q3,,
0061K00000dXXbL,2020Q4,2021-01-01,Stage 3 - Pricing,New Business,193456.0418,6/14/2019,6/16/2021,Privacy Monitoring,Epic,Short Term Acute Care Hospital,9/30/2023,CT,6457.0,,186.0,766.0,1948.0,44257000.0,1473544903.0,449721000.0,12,2020,Q4,193456.0418,0.0
0061K00000dXXbL,2021Q1,2021-04-01,Closed Lost,New Business,192784.9676,6/14/2019,3/26/2021,Privacy Monitoring,Epic,Short Term Acute Care Hospital,9/30/2023,CT,6457.0,,186.0,766.0,1948.0,44257000.0,1473544903.0,449721000.0,3,2021,Q1,193456.0418,-671.0742000000027
0061K00000dyYq6,2020Q3,2020-10-01,Stage 4 - Verbal / VOC,New Business,202476.2956,7/12/2019,11/18/2020,Privacy Monitoring,Epic,Health System,,IN,46544.0,13.0,1447.0,2411.0,9848.0,315545183.0,11139593831.0,2720822922.0,9,2020,Q3,,
0061K00000dyYq6,2020Q4,2021-01-01,Stage 5 - Contracting,New Business,202476.2956,7/12/2019,2/26/2021,Privacy Monitoring,Epic,Health System,,IN,46544.0,13.0,1447.0,2411.0,9848.0,315545183.0,11139593831.0,2720822922.0,12,2020,Q4,202476.2956,0.0
0061K00000dyYq6,2021Q1,2021-04-01,Stage 5 - Contracting,New Business,459839.3396,7/12/2019,4/14/2021,Privacy Monitoring,Epic,Health System,,IN,46544.0,13.0,1447.0,2411.0,9848.0,315545183.0,11139593831.0,2720822922.0,3,2021,Q1,202476.2956,257363.044
0061K00000dyYq6,2021Q2,2021-05-01,Closed Won,New Business,459389.9455,7/12/2019,4/8/2021,Privacy Monitoring,Epic,Health System,,IN,46544.0,13.0,1447.0,2411.0,9848.0,315545183.0,11139593831.0,2720822922.0,4,2021,Q2,459839.3396,-449.3941000000341
0061K00000dzNPa,2020Q3,2020-08-01,Closed Lost,New Business,341920.0512,7/16/2019,7/29/2020,Diversion Monitoring,Epic,Health System,,MA,1605.0,7.0,1014.0,2852.0,,51701936.0,8021146309.0,2354590889.0,7,2020,Q3,,
0061K00000dznzR,2020Q3,2020-08-01,Closed Won,New Business,93338.1585,7/22/2019,7/13/2020,Diversion Monitoring,Cerner,Childrens Hospital,12/31/2023,FL,33155.0,1.0,259.0,874.0,3518.0,90216591.0,2387879352.0,769283946.0,7,2020,Q3,,
0061K00000dzoA5,2020Q4,2021-01-01,Stage 2 - Scoping,Existing Business,128036.6357,7/22/2019,6/30/2021,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,MD,21401.0,3.0,325.0,1475.0,2806.0,59130000.0,752895322.0,639613120.0,12,2020,Q4,,
0061K00000dzoA5,2021Q1,2021-04-01,Stage 1 - Evaluating,Existing Business,128036.6357,7/22/2019,6/30/2021,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,MD,21401.0,3.0,325.0,1475.0,2806.0,59130000.0,752895322.0,639613120.0,3,2021,Q1,128036.6357,0.0
0061K00000dzoA5,2021Q2,2021-05-01,Closed Lost,Existing Business,128036.6357,7/22/2019,4/16/2021,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,MD,21401.0,3.0,325.0,1475.0,2806.0,59130000.0,752895322.0,639613120.0,4,2021,Q2,128036.6357,0.0
0061K00000e0N7O,2020Q3,2020-10-01,Stage 1 - Evaluating,New Business,326160.0,7/30/2019,3/6/2021,Privacy Monitoring,Other,,,,,,,,,,,,9,2020,Q3,,
0061K00000e0N7O,2020Q4,2021-01-01,Stage 1 - Evaluating,New Business,326160.0,7/30/2019,7/6/2021,Privacy Monitoring,Other,,,,,,,,,,,,12,2020,Q4,326160.0,0.0
0061K00000e0N7O,2021Q1,2021-04-01,Stage 1 - Evaluating,New Business,326160.0,7/30/2019,10/6/2021,Privacy Monitoring,Other,,,,,,,,,,,,3,2021,Q1,326160.0,0.0
0061K00000e0N7O,2021Q2,2021-07-01,Stage 1 - Evaluating,New Business,326160.0,7/30/2019,10/6/2021,Privacy Monitoring,Other,,,,,,,,,,,,6,2021,Q2,326160.0,0.0
0061K00000e0N7O,2021Q3,2021-10-01,Stage 1 - Evaluating,New Business,326160.0,7/30/2019,2/6/2022,Privacy Monitoring,Other,,,,,,,,,,,,9,2021,Q3,326160.0,0.0
0061K00000e0N7O,2021Q4,2022-01-01,Stage 1 - Evaluating,New Business,326160.0,7/30/2019,6/6/2022,Privacy Monitoring,Other,,,,,,,,,,,,12,2021,Q4,326160.0,0.0
0061K00000e0N7O,2022Q1,2022-04-01,Stage 1 - Evaluating,New Business,326160.0,7/30/2019,8/6/2022,Privacy Monitoring,Other,,,,,,,,,,,,3,2022,Q1,326160.0,0.0
0061K00000e0N7O,2022Q2,2022-07-01,Stage 1 - Evaluating,New Business,326160.0,7/30/2019,11/6/2022,Privacy Monitoring,Other,,,,,,,,,,,,6,2022,Q2,326160.0,0.0
0061K00000e0N7O,2022Q3,2022-09-01,Closed Lost,New Business,326160.0,7/30/2019,8/4/2022,Privacy Monitoring,Other,,,,,,,,,,,,8,2022,Q3,326160.0,0.0
0061K00000e0Ovl,2020Q4,2021-01-01,Stage 1 - Evaluating,New Business,180040.32,7/30/2019,6/30/2021,Diversion Monitoring,Epic,Childrens Hospital,12/31/2023,AL,35233.0,,351.0,556.0,,370946410.0,1736090757.0,839472839.0,12,2020,Q4,,
0061K00000e0Ovl,2021Q1,2021-04-01,Stage 1 - Evaluating,New Business,180040.32,7/30/2019,12/31/2021,Diversion Monitoring,Epic,Childrens Hospital,12/31/2023,AL,35233.0,,351.0,556.0,,370946410.0,1736090757.0,839472839.0,3,2021,Q1,180040.32,0.0
0061K00000e0Ovl,2021Q2,2021-07-01,Stage 1 - Evaluating,New Business,180040.32,7/30/2019,12/31/2021,Diversion Monitoring,Epic,Childrens Hospital,12/31/2023,AL,35233.0,,351.0,556.0,,370946410.0,1736090757.0,839472839.0,6,2021,Q2,180040.32,0.0
0061K00000e0Ovl,2021Q3,2021-09-01,Closed Lost,New Business,180040.32,7/30/2019,8/13/2021,Diversion Monitoring,Epic,Childrens Hospital,12/31/2023,AL,35233.0,,351.0,556.0,,370946410.0,1736090757.0,839472839.0,8,2021,Q3,180040.32,0.0
0061K00000e0dHF,2020Q3,2020-10-01,Stage 3 - Pricing,New Business,266524.661,8/1/2019,12/15/2020,Privacy Monitoring,Epic,Childrens Hospital,6/30/2023,PA,19104.0,2.0,627.0,2400.0,11481.0,150567193.0,7675757284.0,2499301794.0,9,2020,Q3,,
0061K00000e0dHF,2020Q4,2021-01-01,Stage 5 - Contracting,New Business,252366.6533,8/1/2019,1/15/2021,Privacy Monitoring,Epic,Childrens Hospital,6/30/2023,PA,19104.0,2.0,627.0,2400.0,11481.0,150567193.0,7675757284.0,2499301794.0,12,2020,Q4,266524.661,-14158.007700000016
0061K00000e0dHF,2021Q1,2021-03-01,Closed Won,New Business,255206.4197,8/1/2019,2/15/2021,Privacy Monitoring,Epic,Childrens Hospital,6/30/2023,PA,19104.0,2.0,627.0,2400.0,11481.0,150567193.0,7675757284.0,2499301794.0,2,2021,Q1,252366.6533,2839.766399999993
0061K00000e0hxN,2020Q3,2020-09-01,Closed Lost,New Business,369491.2529,8/2/2019,8/26/2020,Privacy Monitoring,Epic,Health System,,PA,19107.0,16.0,4297.0,5961.0,16954.0,1527270770.0,20603785860.0,5143816708.0,8,2020,Q3,,
0061K00000e1Leh,2020Q3,2020-10-01,Stage 2 - Scoping,New Business,391392.0,8/12/2019,5/22/2021,Privacy Monitoring,Epic,Health System,,MO,63132.0,11.0,2445.0,3096.0,,39110.0,9712980710.0,2806028531.0,9,2020,Q3,,
0061K00000e1Leh,2020Q4,2021-01-01,Stage 2 - Scoping,New Business,391392.0,8/12/2019,7/22/2021,Privacy Monitoring,Epic,Health System,,MO,63132.0,11.0,2445.0,3096.0,,39110.0,9712980710.0,2806028531.0,12,2020,Q4,391392.0,0.0
0061K00000e1Leh,2021Q1,2021-04-01,Stage 2 - Scoping,New Business,391392.0,8/12/2019,9/22/2021,Privacy Monitoring,Epic,Health System,,MO,63132.0,11.0,2445.0,3096.0,,39110.0,9712980710.0,2806028531.0,3,2021,Q1,391392.0,0.0
0061K00000e1Leh,2021Q2,2021-07-01,Stage 2 - Scoping,New Business,391392.0,8/12/2019,12/22/2021,Privacy Monitoring,Epic,Health System,,MO,63132.0,11.0,2445.0,3096.0,,39110.0,9712980710.0,2806028531.0,6,2021,Q2,391392.0,0.0
0061K00000e1Leh,2021Q3,2021-10-01,Stage 2 - Scoping,New Business,391392.0,8/12/2019,1/22/2022,Privacy Monitoring,Epic,Health System,,MO,63132.0,11.0,2445.0,3096.0,,39110.0,9712980710.0,2806028531.0,9,2021,Q3,391392.0,0.0
0061K00000e1Leh,2021Q4,2022-01-01,Stage 2 - Scoping,New Business,391392.0,8/12/2019,6/22/2022,Privacy Monitoring,Epic,Health System,,MO,63132.0,11.0,2445.0,3096.0,,39110.0,9712980710.0,2806028531.0,12,2021,Q4,391392.0,0.0
0061K00000e1Leh,2022Q1,2022-04-01,Stage 2 - Scoping,New Business,391392.0,8/12/2019,7/22/2022,Privacy Monitoring,Epic,Health System,,MO,63132.0,11.0,2445.0,3096.0,,39110.0,9712980710.0,2806028531.0,3,2022,Q1,391392.0,0.0
0061K00000e1Leh,2022Q2,2022-07-01,Stage 2 - Scoping,New Business,391392.0,8/12/2019,10/22/2022,Privacy Monitoring,Epic,Health System,,MO,63132.0,11.0,2445.0,3096.0,,39110.0,9712980710.0,2806028531.0,6,2022,Q2,391392.0,0.0
0061K00000e1Leh,2022Q3,2022-09-01,Closed Lost,New Business,391392.0,8/12/2019,8/29/2022,Privacy Monitoring,Epic,Health System,,MO,63132.0,11.0,2445.0,3096.0,,39110.0,9712980710.0,2806028531.0,8,2022,Q3,391392.0,0.0
0061K00000e1MI0,2020Q3,2020-10-01,Stage 3 - Pricing,New Business,175535.0176,8/12/2019,3/23/2021,Diversion Monitoring,Epic,Health System,,NM,87113.0,9.0,958.0,1662.0,6830.0,462820.0,5022898092.0,1798347917.0,9,2020,Q3,,
0061K00000e1MI0,2020Q4,2021-01-01,Stage 3 - Pricing,New Business,242771.76,8/12/2019,3/23/2021,Diversion Monitoring,Epic,Health System,,NM,87113.0,9.0,958.0,1662.0,6830.0,462820.0,5022898092.0,1798347917.0,12,2020,Q4,175535.0176,67236.74240000002
0061K00000e1MI0,2021Q1,2021-04-01,Stage 1 - Evaluating,New Business,242771.76,8/12/2019,11/1/2021,Diversion Monitoring,Epic,Health System,,NM,87113.0,9.0,958.0,1662.0,6830.0,462820.0,5022898092.0,1798347917.0,3,2021,Q1,242771.76,0.0
0061K00000e1MI0,2021Q2,2021-07-01,Stage 1 - Evaluating,Existing Business,265509.2162,8/12/2019,11/1/2022,Diversion Monitoring,Epic,Health System,,NM,87113.0,9.0,958.0,1662.0,6830.0,462820.0,5022898092.0,1798347917.0,6,2021,Q2,242771.76,22737.456200000015
0061K00000e1MI0,2021Q3,2021-10-01,Stage 1 - Evaluating,Existing Business,265509.2162,8/12/2019,11/1/2022,Diversion Monitoring,Epic,Health System,,NM,87113.0,9.0,958.0,1662.0,6830.0,462820.0,5022898092.0,1798347917.0,9,2021,Q3,265509.2162,0.0
0061K00000e1MI0,2021Q4,2022-01-01,Closed Lost,Existing Business,265509.2162,8/12/2019,12/2/2021,Diversion Monitoring,Epic,Health System,,NM,87113.0,9.0,958.0,1662.0,6830.0,462820.0,5022898092.0,1798347917.0,12,2021,Q4,265509.2162,0.0
0061K00000e1RHZ,2020Q3,2020-10-01,Stage 3 - Pricing,Existing Business,164162.4979,8/13/2019,10/7/2020,Diversion Monitoring,Epic,Health System,,TX,76104.0,2.0,423.0,687.0,4059.0,639483030.0,3082304898.0,1507132574.0,9,2020,Q3,,
0061K00000e1RHZ,2020Q4,2020-11-01,Closed Lost,Existing Business,164162.4979,8/13/2019,10/30/2020,Diversion Monitoring,Epic,Health System,,TX,76104.0,2.0,423.0,687.0,4059.0,639483030.0,3082304898.0,1507132574.0,10,2020,Q4,164162.4979,0.0
0061K00000e1Udk,2020Q3,2020-10-01,Stage 3 - Pricing,New Business,111487.9025,8/13/2019,12/15/2020,Privacy Monitoring,Epic,Short Term Acute Care Hospital,12/31/2023,IL,60005.0,6.0,424.0,867.0,2505.0,398154.0,1941705503.0,549106920.0,9,2020,Q3,,
0061K00000e1Udk,2020Q4,2020-11-01,Closed Lost,New Business,111487.9025,8/13/2019,10/15/2020,Privacy Monitoring,Epic,Short Term Acute Care Hospital,12/31/2023,IL,60005.0,6.0,424.0,867.0,2505.0,398154.0,1941705503.0,549106920.0,10,2020,Q4,111487.9025,0.0
0061K00000e1eu6,2020Q3,2020-10-01,Stage 4 - Verbal / VOC,New Business,260188.4594,8/15/2019,12/16/2020,Diversion Monitoring,Epic,Health System,,KS,66160.0,6.0,1225.0,2430.0,9375.0,331872975.0,12538530661.0,2697366076.0,9,2020,Q3,,
0061K00000e1eu6,2020Q4,2021-01-01,Closed Won,New Business,254249.7381,8/15/2019,12/31/2020,Diversion Monitoring,Epic,Health System,,KS,66160.0,6.0,1225.0,2430.0,9375.0,331872975.0,12538530661.0,2697366076.0,12,2020,Q4,260188.4594,-5938.721300000005
0061K00000e20zl,2020Q3,2020-10-01,Stage 3 - Pricing,New Business,116109.7528,8/27/2019,5/13/2021,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/2023,CO,80204.0,1.0,396.0,1149.0,5615.0,45859134.0,3465500663.0,1111358106.0,9,2020,Q3,,
0061K00000e20zl,2020Q4,2021-01-01,Stage 3 - Pricing,New Business,130898.88,8/27/2019,5/13/2021,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/2023,CO,80204.0,1.0,396.0,1149.0,5615.0,45859134.0,3465500663.0,1111358106.0,12,2020,Q4,116109.7528,14789.127200000003
0061K00000e20zl,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,130898.88,8/27/2019,12/1/2021,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/2023,CO,80204.0,1.0,396.0,1149.0,5615.0,45859134.0,3465500663.0,1111358106.0,3,2021,Q1,130898.88,0.0
0061K00000e20zl,2021Q2,2021-07-01,Stage 3 - Pricing,New Business,203246.8758,8/27/2019,12/1/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/2023,CO,80204.0,1.0,396.0,1149.0,5615.0,45859134.0,3465500663.0,1111358106.0,6,2021,Q2,130898.88,72347.9958
0061K00000e20zl,2021Q3,2021-10-01,Stage 3 - Pricing,New Business,203246.8758,8/27/2019,12/1/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/2023,CO,80204.0,1.0,396.0,1149.0,5615.0,45859134.0,3465500663.0,1111358106.0,9,2021,Q3,203246.8758,0.0
0061K00000e20zl,2021Q4,2022-01-01,Stage 1 - Evaluating,New Business,203246.8758,8/27/2019,12/1/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/2023,CO,80204.0,1.0,396.0,1149.0,5615.0,45859134.0,3465500663.0,1111358106.0,12,2021,Q4,203246.8758,0.0
0061K00000e20zl,2022Q1,2022-02-01,Closed Lost,New Business,203246.8758,8/27/2019,1/19/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/2023,CO,80204.0,1.0,396.0,1149.0,5615.0,45859134.0,3465500663.0,1111358106.0,1,2022,Q1,203246.8758,0.0
0061K00000e28Kj,2020Q3,2020-10-01,Stage 3 - Pricing,New Business,233784.2309,8/29/2019,6/30/2021,Privacy Monitoring,Cerner,Childrens Hospital,6/30/2023,CA,90027.0,,413.0,1014.0,5300.0,71715672.0,3552585478.0,1083587809.0,9,2020,Q3,,
0061K00000e28Kj,2020Q4,2021-01-01,Stage 3 - Pricing,New Business,233784.2309,8/29/2019,6/30/2021,Privacy Monitoring,Cerner,Childrens Hospital,6/30/2023,CA,90027.0,,413.0,1014.0,5300.0,71715672.0,3552585478.0,1083587809.0,12,2020,Q4,233784.2309,0.0
0061K00000e28Kj,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,233784.2309,8/29/2019,6/30/2021,Privacy Monitoring,Cerner,Childrens Hospital,6/30/2023,CA,90027.0,,413.0,1014.0,5300.0,71715672.0,3552585478.0,1083587809.0,3,2021,Q1,233784.2309,0.0
0061K00000e28Kj,2021Q2,2021-05-01,Closed Lost,New Business,233784.2309,8/29/2019,4/8/2021,Privacy Monitoring,Cerner,Childrens Hospital,6/30/2023,CA,90027.0,,413.0,1014.0,5300.0,71715672.0,3552585478.0,1083587809.0,4,2021,Q2,233784.2309,0.0
0061K00000e2HBk,2020Q3,2020-10-01,Stage 3 - Pricing,New Business,264677.9159,9/3/2019,11/30/2020,Diversion Monitoring,Epic,Health System,,CA,94143.0,8.0,1569.0,2667.0,10378.0,4035475835.0,20906203178.0,5702637248.0,9,2020,Q3,,
0061K00000e2HBk,2020Q4,2021-01-01,Stage 3 - Pricing,New Business,199766.9389,9/3/2019,2/12/2021,Diversion Monitoring,Epic,Health System,,CA,94143.0,8.0,1569.0,2667.0,10378.0,4035475835.0,20906203178.0,5702637248.0,12,2020,Q4,264677.9159,-64910.97700000001
0061K00000e2HBk,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,199766.9389,9/3/2019,6/4/2021,Diversion Monitoring,Epic,Health System,,CA,94143.0,8.0,1569.0,2667.0,10378.0,4035475835.0,20906203178.0,5702637248.0,3,2021,Q1,199766.9389,0.0
0061K00000e2HBk,2021Q2,2021-07-01,Stage 3 - Pricing,New Business,199766.9389,9/3/2019,10/29/2021,Diversion Monitoring,Epic,Health System,,CA,94143.0,8.0,1569.0,2667.0,10378.0,4035475835.0,20906203178.0,5702637248.0,6,2021,Q2,199766.9389,0.0
0061K00000e2HBk,2021Q3,2021-10-01,Stage 3 - Pricing,New Business,199766.9389,9/3/2019,2/16/2022,Diversion Monitoring,Epic,Health System,,CA,94143.0,8.0,1569.0,2667.0,10378.0,4035475835.0,20906203178.0,5702637248.0,9,2021,Q3,199766.9389,0.0
0061K00000e2HBk,2021Q4,2022-01-01,Stage 3 - Pricing,New Business,199766.9389,9/3/2019,7/30/2022,Diversion Monitoring,Epic,Health System,,CA,94143.0,8.0,1569.0,2667.0,10378.0,4035475835.0,20906203178.0,5702637248.0,12,2021,Q4,199766.9389,0.0
0061K00000e2HBk,2022Q1,2022-04-01,Stage 3 - Pricing,New Business,199766.9389,9/3/2019,12/30/2022,Diversion Monitoring,Epic,Health System,,CA,94143.0,8.0,1569.0,2667.0,10378.0,4035475835.0,20906203178.0,5702637248.0,3,2022,Q1,199766.9389,0.0
0061K00000e2HBk,2022Q2,2022-07-01,Stage 2 - Scoping,New Business,199766.9389,9/3/2019,1/12/2023,Diversion Monitoring,Epic,Health System,,CA,94143.0,8.0,1569.0,2667.0,10378.0,4035475835.0,20906203178.0,5702637248.0,6,2022,Q2,199766.9389,0.0
